Region,State,StateCode,Education,EducationCode,DeliveryMethod,DeliveryMethodCode,TobaccoUse,TobaccoUseCode,Births,Pctof TotalBirths,AverageBirthWeight,AverageAgeofMother
4,Arizona,4,9th through 12th grade with no diploma,2,Vaginal,1,No,2,8512,0.22%,3256.76,24.19
4,Arizona,4,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,11,0.00%,2797.64,22.64
4,Arizona,4,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,345,0.01%,3035.05,26.73
4,Arizona,4,9th through 12th grade with no diploma,2,Cesarean,2,No,2,2680,0.07%,3197.52,26.51
4,Arizona,4,High school graduate or GED completed,3,Vaginal,1,Yes,1,1003,0.03%,3155.66,26.63
4,Arizona,4,High school graduate or GED completed,3,Vaginal,1,No,2,14795,0.37%,3289.28,25.73
4,Arizona,4,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,11,0.00%,3079.27,25.45
4,Arizona,4,High school graduate or GED completed,3,Cesarean,2,Yes,1,383,0.01%,3044.41,27.61
4,Arizona,4,High school graduate or GED completed,3,Cesarean,2,No,2,5093,0.13%,3220.77,27.42
4,Arizona,4,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,731,0.02%,3107.78,28.17
4,Arizona,4,"Some college credit, but not a degree",4,Vaginal,1,No,2,13715,0.35%,3335.93,27.1
4,Arizona,4,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,330,0.01%,3068.85,28.99
4,Arizona,4,"Some college credit, but not a degree",4,Cesarean,2,No,2,5298,0.13%,3244.6,28.89
4,Arizona,4,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,160,0.00%,3130.2,29.67
4,Arizona,4,"Associate degree (AA, AS)",5,Vaginal,1,No,2,4904,0.12%,3332.36,29
4,Arizona,4,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,75,0.00%,2977.28,31.32
4,Arizona,4,"Associate degree (AA, AS)",5,Cesarean,2,No,2,2031,0.05%,3252.29,30.44
4,Arizona,4,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,59,0.00%,3095.25,31.56
4,Arizona,4,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,9724,0.25%,3374.91,30.66
4,Arizona,4,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,44,0.00%,3117.5,32.73
4,Arizona,4,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,3969,0.10%,3242.41,32.1
4,Arizona,4,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,13,0.00%,3173.46,34.31
4,Arizona,4,"Master's degree (MA, MS)",7,Vaginal,1,No,2,3348,0.08%,3352.18,32.42
4,Arizona,4,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,12,0.00%,3328,34.5
4,Arizona,4,"Master's degree (MA, MS)",7,Cesarean,2,No,2,1611,0.04%,3225.29,33.36
4,Arizona,4,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,1066,0.03%,3335.5,33.16
4,Arizona,4,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,467,0.01%,3160.93,34.56
4,Arizona,4,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,15,0.00%,3068.73,26
4,Arizona,4,Unknown/Not on certificate,Unk,Vaginal,1,No,2,359,0.01%,3233.81,27.32
4,Arizona,4,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,35,0.00%,3075.03,25.97
4,Arizona,4,Unknown/Not on certificate,Unk,Cesarean,2,No,2,124,0.00%,3085.2,30.34
4,Arizona,4,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,10,0.00%,2751.1,29.3
4,Colorado,8,8th grade or less,1,Vaginal,1,Yes,1,48,0.00%,3058.17,27.56
4,Colorado,8,8th grade or less,1,Vaginal,1,No,2,1161,0.03%,3241.9,30.27
4,Colorado,8,8th grade or less,1,Cesarean,2,Yes,1,23,0.00%,2629.39,28.48
4,Colorado,8,8th grade or less,1,Cesarean,2,No,2,412,0.01%,3178.48,31.88
4,Colorado,8,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,600,0.02%,3023.6,24.52
4,Colorado,8,9th through 12th grade with no diploma,2,Vaginal,1,No,2,4139,0.10%,3175.12,24.55
4,Colorado,8,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,15,0.00%,3047.67,24.2
4,Colorado,8,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,188,0.00%,2855.82,25.78
4,Colorado,8,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1122,0.03%,3098.54,27.01
4,Colorado,8,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,16,0.00%,2580.88,28.38
4,Colorado,8,High school graduate or GED completed,3,Vaginal,1,Yes,1,1091,0.03%,3039.07,26.19
4,Colorado,8,High school graduate or GED completed,3,Vaginal,1,No,2,8892,0.23%,3203.19,25.85
4,Colorado,8,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,44,0.00%,2951.36,26.57
4,Colorado,8,High school graduate or GED completed,3,Cesarean,2,Yes,1,394,0.01%,2938.76,27.74
4,Colorado,8,High school graduate or GED completed,3,Cesarean,2,No,2,2775,0.07%,3098.64,27.77
4,Colorado,8,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,12,0.00%,2466.08,26.17
4,Colorado,8,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,867,0.02%,3052.56,28.06
4,Colorado,8,"Some college credit, but not a degree",4,Vaginal,1,No,2,9624,0.24%,3233.14,27.41
4,Colorado,8,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,29,0.00%,3070.52,27.41
4,Colorado,8,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,332,0.01%,2937.24,28.87
4,Colorado,8,"Some college credit, but not a degree",4,Cesarean,2,No,2,3264,0.08%,3129.03,29.01
4,Colorado,8,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,19,0.00%,2193,27.32
4,Colorado,8,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,204,0.01%,2988.94,30.08
4,Colorado,8,"Associate degree (AA, AS)",5,Vaginal,1,No,2,3658,0.09%,3253.22,29.3
4,Colorado,8,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,87,0.00%,2924.78,31.95
4,Colorado,8,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1420,0.04%,3112.06,30.83
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,115,0.00%,3126.77,31.86
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,11750,0.30%,3286.95,31.28
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,10,0.00%,3113.9,31.6
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,73,0.00%,3034.27,31.79
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,4467,0.11%,3155.64,32.59
4,Colorado,8,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Not Stated,9,11,0.00%,2007.73,33
4,Colorado,8,"Master's degree (MA, MS)",7,Vaginal,1,Yes,1,20,0.00%,3224.35,34.05
4,Colorado,8,"Master's degree (MA, MS)",7,Vaginal,1,No,2,4938,0.13%,3274.71,32.93
4,Colorado,8,"Master's degree (MA, MS)",7,Cesarean,2,Yes,1,11,0.00%,2894.55,36
4,Colorado,8,"Master's degree (MA, MS)",7,Cesarean,2,No,2,2001,0.05%,3127.37,33.99
4,Colorado,8,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,1418,0.04%,3243.79,33.72
4,Colorado,8,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,587,0.01%,3110.03,35.21
4,Colorado,8,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,42,0.00%,2977.88,27.9
4,Colorado,8,Unknown/Not on certificate,Unk,Vaginal,1,No,2,479,0.01%,3195.67,28.91
4,Colorado,8,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,10,0.00%,2583.7,29.1
4,Colorado,8,Unknown/Not on certificate,Unk,Cesarean,2,No,2,208,0.01%,2966.89,31.69
4,Idaho,16,8th grade or less,1,Vaginal,1,Yes,1,23,0.00%,3171.83,24.17
4,Idaho,16,8th grade or less,1,Vaginal,1,No,2,365,0.01%,3320.76,30.4
4,Idaho,16,8th grade or less,1,Cesarean,2,No,2,134,0.00%,3118.47,32.26
4,Idaho,16,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,352,0.01%,3067.76,23.55
4,Idaho,16,9th through 12th grade with no diploma,2,Vaginal,1,No,2,1110,0.03%,3256.62,23.66
4,Idaho,16,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,10,0.00%,3110.6,24.6
4,Idaho,16,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,126,0.00%,3011.77,25.1
4,Idaho,16,9th through 12th grade with no diploma,2,Cesarean,2,No,2,362,0.01%,3127.75,25.84
4,Idaho,16,High school graduate or GED completed,3,Vaginal,1,Yes,1,616,0.02%,3148.89,25.49
4,Idaho,16,High school graduate or GED completed,3,Vaginal,1,No,2,3781,0.10%,3294.42,25.8
4,Idaho,16,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,24,0.00%,3268.42,25.58
4,Idaho,16,High school graduate or GED completed,3,Cesarean,2,Yes,1,211,0.01%,3135.11,26.2
4,Idaho,16,High school graduate or GED completed,3,Cesarean,2,No,2,1145,0.03%,3181.77,26.79
4,Idaho,16,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,356,0.01%,3136.02,26.62
4,Idaho,16,"Some college credit, but not a degree",4,Vaginal,1,No,2,3955,0.10%,3369.45,27.06
4,Idaho,16,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,14,0.00%,3377,27.86
4,Idaho,16,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,131,0.00%,3014.87,29.19
4,Idaho,16,"Some college credit, but not a degree",4,Cesarean,2,No,2,1301,0.03%,3222.37,28.33
4,Idaho,16,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,42,0.00%,3252.45,29.76
4,Idaho,16,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1728,0.04%,3367.61,28.75
4,Idaho,16,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,29,0.00%,3223.69,31.59
4,Idaho,16,"Associate degree (AA, AS)",5,Cesarean,2,No,2,515,0.01%,3207.1,30.13
4,Idaho,16,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,13,0.00%,3094.69,32.23
4,Idaho,16,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,3662,0.09%,3425.37,29.91
4,Idaho,16,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,20,0.00%,3089.1,32.2
4,Idaho,16,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,973,0.02%,3263.26,31.07
4,Idaho,16,"Master's degree (MA, MS)",7,Vaginal,1,No,2,750,0.02%,3375.27,32.35
4,Idaho,16,"Master's degree (MA, MS)",7,Cesarean,2,No,2,276,0.01%,3212.57,33.22
4,Idaho,16,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,201,0.01%,3347.1,32.84
4,Idaho,16,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,87,0.00%,3375.32,34.39
4,Idaho,16,Unknown/Not on certificate,Unk,Vaginal,1,No,2,56,0.00%,3295.48,29.75
4,Idaho,16,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,12,0.00%,3109.67,28.5
4,Idaho,16,Unknown/Not on certificate,Unk,Cesarean,2,No,2,16,0.00%,3132.75,29.25
4,Montana,30,8th grade or less,1,Vaginal,1,Yes,1,17,0.00%,3336.59,23.82
4,Montana,30,8th grade or less,1,Vaginal,1,No,2,138,0.00%,3167.72,27.57
4,Montana,30,8th grade or less,1,Cesarean,2,Yes,1,12,0.00%,2990.83,25.67
4,Montana,30,8th grade or less,1,Cesarean,2,No,2,40,0.00%,3103.4,27.9
4,Montana,30,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,333,0.01%,3152.56,23.33
4,Montana,30,9th through 12th grade with no diploma,2,Vaginal,1,No,2,458,0.01%,3268.72,22.33
4,Montana,30,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,12,0.00%,3233,22.5
4,Montana,30,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,165,0.00%,2996.61,26.21
4,Montana,30,9th through 12th grade with no diploma,2,Cesarean,2,No,2,187,0.00%,3285.9,24.73
4,Montana,30,High school graduate or GED completed,3,Vaginal,1,Yes,1,636,0.02%,3144.92,25.65
4,Montana,30,High school graduate or GED completed,3,Vaginal,1,No,2,1843,0.05%,3326.55,25.43
4,Montana,30,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,14,0.00%,2846.93,28.07
4,Montana,30,High school graduate or GED completed,3,Cesarean,2,Yes,1,265,0.01%,3113.64,27.12
4,Montana,30,High school graduate or GED completed,3,Cesarean,2,No,2,711,0.02%,3265.51,26.93
4,Montana,30,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,311,0.01%,3163.73,28.03
4,Montana,30,"Some college credit, but not a degree",4,Vaginal,1,No,2,1638,0.04%,3334.57,27.33
4,Montana,30,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,133,0.00%,3147.51,29.57
4,Montana,30,"Some college credit, but not a degree",4,Cesarean,2,No,2,621,0.02%,3259,28.61
4,Montana,30,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,50,0.00%,3043.8,29.84
4,Montana,30,"Associate degree (AA, AS)",5,Vaginal,1,No,2,709,0.02%,3354.95,29.23
4,Montana,30,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,40,0.00%,2875.6,30.68
4,Montana,30,"Associate degree (AA, AS)",5,Cesarean,2,No,2,307,0.01%,3400.55,30.05
4,Montana,30,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,34,0.00%,3168.35,32.5
4,Montana,30,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,1756,0.04%,3373.91,30.82
4,Montana,30,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,765,0.02%,3222.43,31.92
4,Montana,30,"Master's degree (MA, MS)",7,Vaginal,1,No,2,527,0.01%,3341.29,32.71
4,Montana,30,"Master's degree (MA, MS)",7,Cesarean,2,No,2,227,0.01%,3318.56,33.26
4,Montana,30,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,174,0.00%,3326.86,33.15
4,Montana,30,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,72,0.00%,3258.38,34.67
4,Montana,30,Unknown/Not on certificate,Unk,Vaginal,1,No,2,20,0.00%,3367.21,27.9
4,Montana,30,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,10,0.00%,2565.83,30.2
4,Nevada,32,8th grade or less,1,Vaginal,1,Yes,1,13,0.00%,3203.38,25.62
4,Nevada,32,8th grade or less,1,Vaginal,1,No,2,569,0.01%,3294.06,30.44
4,Nevada,32,8th grade or less,1,Cesarean,2,No,2,287,0.01%,3202.62,31.62
4,Nevada,32,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,236,0.01%,3040,25.86
4,Nevada,32,9th through 12th grade with no diploma,2,Vaginal,1,No,2,3578,0.09%,3224.04,25.28
4,Nevada,32,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,42,0.00%,3060.83,24.4
4,Nevada,32,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,123,0.00%,2999.88,26.66
4,Nevada,32,9th through 12th grade with no diploma,2,Cesarean,2,No,2,1650,0.04%,3145.25,27.25
4,Nevada,32,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,26,0.00%,2885.81,27.65
4,Nevada,32,High school graduate or GED completed,3,Vaginal,1,Yes,1,411,0.01%,3112.89,26.73
4,Nevada,32,High school graduate or GED completed,3,Vaginal,1,No,2,6999,0.18%,3233.61,26.13
4,Nevada,32,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,45,0.00%,3036.96,26.51
4,Nevada,32,High school graduate or GED completed,3,Cesarean,2,Yes,1,222,0.01%,2929.14,28.28
4,Nevada,32,High school graduate or GED completed,3,Cesarean,2,No,2,3324,0.08%,3159.99,27.92
4,Nevada,32,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,38,0.00%,3151.61,28.45
4,Nevada,32,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,175,0.00%,3100.41,29.17
4,Nevada,32,"Some college credit, but not a degree",4,Vaginal,1,No,2,5052,0.13%,3275.52,27.82
4,Nevada,32,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,25,0.00%,2946.84,27.6
4,Nevada,32,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,114,0.00%,3014.94,29.37
4,Nevada,32,"Some college credit, but not a degree",4,Cesarean,2,No,2,2652,0.07%,3223.03,29.27
4,Nevada,32,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,26,0.00%,2964.23,32.35
4,Nevada,32,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,38,0.00%,3083.82,30.89
4,Nevada,32,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1687,0.04%,3290.6,29.49
4,Nevada,32,"Associate degree (AA, AS)",5,Vaginal,1,Not Stated,9,12,0.00%,2970.17,35
4,Nevada,32,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,22,0.00%,3171,30.95
4,Nevada,32,"Associate degree (AA, AS)",5,Cesarean,2,No,2,891,0.02%,3182.7,31.1
4,Nevada,32,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,15,0.00%,3118.2,31.6
4,Nevada,32,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,3239,0.08%,3313.86,31.01
4,Nevada,32,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,Yes,1,21,0.00%,2995.24,31.86
4,Nevada,32,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,1734,0.04%,3170.84,32.68
4,Nevada,32,"Master's degree (MA, MS)",7,Vaginal,1,No,2,1000,0.03%,3304.92,32.6
4,Nevada,32,"Master's degree (MA, MS)",7,Cesarean,2,No,2,629,0.02%,3214.85,33.76
4,Nevada,32,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,297,0.01%,3270.88,33.62
4,Nevada,32,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,186,0.00%,3239.6,34.98
4,Nevada,32,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,20,0.00%,2850.65,27
4,Nevada,32,Unknown/Not on certificate,Unk,Vaginal,1,No,2,481,0.01%,3184.92,27.53
4,Nevada,32,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,45,0.00%,2682.58,28.42
4,Nevada,32,Unknown/Not on certificate,Unk,Cesarean,2,Yes,1,14,0.00%,2571.43,27.29
4,Nevada,32,Unknown/Not on certificate,Unk,Cesarean,2,No,2,269,0.01%,3101.8,30.22
4,Nevada,32,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,20,0.00%,3088.11,29.25
4,New Mexico,35,8th grade or less,1,Vaginal,1,Yes,1,45,0.00%,3156.11,26.56
4,New Mexico,35,8th grade or less,1,Vaginal,1,No,2,454,0.01%,3245.48,28.15
4,New Mexico,35,8th grade or less,1,Cesarean,2,Yes,1,13,0.00%,3016.85,28.23
4,New Mexico,35,8th grade or less,1,Cesarean,2,No,2,146,0.00%,3189.5,30.27
4,New Mexico,35,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,365,0.01%,2939.34,25.15
4,New Mexico,35,9th through 12th grade with no diploma,2,Vaginal,1,No,2,2851,0.07%,3179.75,23.6
4,New Mexico,35,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,18,0.00%,3142.89,26.17
4,New Mexico,35,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,103,0.00%,2705.49,25.59
4,New Mexico,35,9th through 12th grade with no diploma,2,Cesarean,2,No,2,869,0.02%,3076.55,25.84
4,New Mexico,35,High school graduate or GED completed,3,Vaginal,1,Yes,1,340,0.01%,3072.97,26.17
4,New Mexico,35,High school graduate or GED completed,3,Vaginal,1,No,2,4150,0.11%,3203.3,25.58
4,New Mexico,35,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,17,0.00%,3317.65,25.88
4,New Mexico,35,High school graduate or GED completed,3,Cesarean,2,Yes,1,129,0.00%,2953.97,26.67
4,New Mexico,35,High school graduate or GED completed,3,Cesarean,2,No,2,1270,0.03%,3119.73,26.83
4,New Mexico,35,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,353,0.01%,3001.94,27.82
4,New Mexico,35,"Some college credit, but not a degree",4,Vaginal,1,No,2,4617,0.12%,3240.8,26.44
4,New Mexico,35,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,13,0.00%,3087.69,25.54
4,New Mexico,35,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,124,0.00%,2822.69,28.76
4,New Mexico,35,"Some college credit, but not a degree",4,Cesarean,2,No,2,1548,0.04%,3106.07,27.85
4,New Mexico,35,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,47,0.00%,2810.19,29.77
4,New Mexico,35,"Associate degree (AA, AS)",5,Vaginal,1,No,2,1541,0.04%,3277.61,28.7
4,New Mexico,35,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,24,0.00%,2798.54,30.54
4,New Mexico,35,"Associate degree (AA, AS)",5,Cesarean,2,No,2,575,0.01%,3120.15,29.78
4,New Mexico,35,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Yes,1,30,0.00%,2945.43,31
4,New Mexico,35,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,2391,0.06%,3308.1,30.54
4,New Mexico,35,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,Not Stated,9,11,0.00%,3176.73,29.64
4,New Mexico,35,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,807,0.02%,3143.82,31.55
4,New Mexico,35,"Master's degree (MA, MS)",7,Vaginal,1,No,2,842,0.02%,3279.35,32.31
4,New Mexico,35,"Master's degree (MA, MS)",7,Cesarean,2,No,2,323,0.01%,3102.46,33.23
4,New Mexico,35,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,383,0.01%,3235.63,33.14
4,New Mexico,35,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,126,0.00%,3115.48,34.69
4,New Mexico,35,Unknown/Not on certificate,Unk,Vaginal,1,No,2,44,0.00%,3144,27.43
4,New Mexico,35,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,22,0.00%,3040.59,27.64
4,New Mexico,35,Unknown/Not on certificate,Unk,Cesarean,2,No,2,20,0.00%,3164.5,29.95
4,New Mexico,35,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,10,0.00%,2501,29
4,Utah,49,8th grade or less,1,Vaginal,1,No,2,576,0.01%,3251.79,30.2
4,Utah,49,8th grade or less,1,Cesarean,2,No,2,200,0.01%,3111.38,33.09
4,Utah,49,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,286,0.01%,3029.76,24.8
4,Utah,49,9th through 12th grade with no diploma,2,Vaginal,1,No,2,2485,0.06%,3190.45,24.85
4,Utah,49,9th through 12th grade with no diploma,2,Vaginal,1,Not Stated,9,48,0.00%,3123.02,26.75
4,Utah,49,9th through 12th grade with no diploma,2,Cesarean,2,Yes,1,117,0.00%,2974.92,25.83
4,Utah,49,9th through 12th grade with no diploma,2,Cesarean,2,No,2,664,0.02%,3108.96,26.95
4,Utah,49,9th through 12th grade with no diploma,2,Cesarean,2,Not Stated,9,14,0.00%,2811,25.07
4,Utah,49,High school graduate or GED completed,3,Vaginal,1,Yes,1,445,0.01%,3038.14,26.25
4,Utah,49,High school graduate or GED completed,3,Vaginal,1,No,2,6966,0.18%,3250.33,25.99
4,Utah,49,High school graduate or GED completed,3,Vaginal,1,Not Stated,9,56,0.00%,2994.5,26.93
4,Utah,49,High school graduate or GED completed,3,Cesarean,2,Yes,1,178,0.00%,2857.55,27.19
4,Utah,49,High school graduate or GED completed,3,Cesarean,2,No,2,2048,0.05%,3159.2,27.6
4,Utah,49,High school graduate or GED completed,3,Cesarean,2,Not Stated,9,25,0.00%,3034.88,29.28
4,Utah,49,"Some college credit, but not a degree",4,Vaginal,1,Yes,1,257,0.01%,3045.07,27.98
4,Utah,49,"Some college credit, but not a degree",4,Vaginal,1,No,2,9423,0.24%,3314.37,27.62
4,Utah,49,"Some college credit, but not a degree",4,Vaginal,1,Not Stated,9,23,0.00%,3104.17,27.65
4,Utah,49,"Some college credit, but not a degree",4,Cesarean,2,Yes,1,100,0.00%,2954.78,30.06
4,Utah,49,"Some college credit, but not a degree",4,Cesarean,2,No,2,2743,0.07%,3161.18,29.05
4,Utah,49,"Some college credit, but not a degree",4,Cesarean,2,Not Stated,9,14,0.00%,3221.07,29.5
4,Utah,49,"Associate degree (AA, AS)",5,Vaginal,1,Yes,1,47,0.00%,3001.43,29.02
4,Utah,49,"Associate degree (AA, AS)",5,Vaginal,1,No,2,4412,0.11%,3325.25,28.78
4,Utah,49,"Associate degree (AA, AS)",5,Cesarean,2,Yes,1,26,0.00%,2952.31,30.81
4,Utah,49,"Associate degree (AA, AS)",5,Cesarean,2,No,2,1255,0.03%,3171.18,29.98
4,Utah,49,"Bachelor's degree (BA, AB, BS)",6,Vaginal,1,No,2,10696,0.27%,3373.56,29.68
4,Utah,49,"Bachelor's degree (BA, AB, BS)",6,Cesarean,2,No,2,2699,0.07%,3192.88,31.23
4,Utah,49,"Master's degree (MA, MS)",7,Vaginal,1,No,2,2011,0.05%,3355.46,32.18
4,Utah,49,"Master's degree (MA, MS)",7,Cesarean,2,No,2,663,0.02%,3125.33,33.39
4,Utah,49,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Vaginal,1,No,2,478,0.01%,3310.66,33.21
4,Utah,49,"Doctorate (PHD, EdD) or Professional Degree (MD, DDS, DVM, LLB, JD)",8,Cesarean,2,No,2,175,0.00%,3122.07,34.29
4,Utah,49,Unknown/Not on certificate,Unk,Vaginal,1,Yes,1,11,0.00%,2801.82,28.91
4,Utah,49,Unknown/Not on certificate,Unk,Vaginal,1,No,2,945,0.02%,3253.4,29.04
4,Utah,49,Unknown/Not on certificate,Unk,Vaginal,1,Not Stated,9,13,0.00%,3076.69,30.46
4,Utah,49,Unknown/Not on certificate,Unk,Cesarean,2,No,2,299,0.01%,3082.88,30.98
4,Utah,49,Unknown/Not on certificate,Unk,Cesarean,2,Not Stated,9,12,0.00%,1988.67,30.25
4,Wyoming,56,8th grade or less,1,Vaginal,1,No,2,45,0.00%,3282.76,29.33
4,Wyoming,56,8th grade or less,1,Cesarean,2,No,2,27,0.00%,3111,29.26
4,Wyoming,56,9th through 12th grade with no diploma,2,Vaginal,1,Yes,1,154,0.00%,3001.53,23.25
